Title,Author,Rating,Image Source
The Pelican Brief,John Grisham,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389486877i/32499.jpg
On the Jellicoe Road,Melina Marchetta,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1212708945i/1162022.jpg
"Halo (Halo, #1)",Alexandra Adornetto,3.66,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278885735i/7778981.jpg
"Night World, No. 2 (Night World, #4-6)",L.J. Smith,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399662376i/2985500.jpg
Chasing the Red Queen,Karen Glista,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517722141i/38343303.jpg
"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,4.43,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477682i/25494343.jpg
"The Blade Itself (The First Law, #1)",Joe Abercrombie,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284167912l/944073._SX5.jpg
The Red Badge of Courage,Stephen Crane,3.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327936136i/35220.jpg
"The Throne of Fire (The Kane Chronicles, #2)",Rick Riordan,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366227973i/9067850.jpg
The Red and the Black,Stendhal,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388254311i/14662.jpg
Alias Grace,Margaret Atwood,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298545436i/72579.jpg
"The Gormenghast Novels (Gormenghast, #1-3)",Mervyn Peake,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362402890i/39058.jpg
"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400322851i/22055262.jpg
Bastard Out of Carolina,Dorothy Allison,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424648725i/25354.jpg
Outliers: The Story of Success,Malcolm Gladwell,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344266315i/3228917.jpg
The Glass Bead Game,Hermann Hesse,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922806i/16634.jpg
Hawaii,James A. Michener,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415585664i/12658.jpg
"Tai-Pan (Asian Saga, #2)",James Clavell,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577989362i/42933.jpg
The Dead Zone,Stephen King,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1283509622i/11573.jpg
"The Celestine Prophecy (Celestine Prophecy, #1)",James Redfield,3.65,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166542346i/13103.jpg
"Inkdeath (Inkworld, #3)",Cornelia Funke,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327341991i/2325825.jpg
The Quiet American,Graham Greene,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187216i/3698.jpg
The Crying of Lot 49,Thomas Pynchon,3.69,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375727632i/2794.jpg
"The Immortal Rules (Blood of Eden, #1)",Julie Kagawa,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1323357921i/10215349.jpg
"The Dragon Reborn (The Wheel of Time, #3)",Robert Jordan,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480096580i/34897.jpg
The Spy Who Came In from the Cold,John le Carré,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327719782i/19494.jpg
"Everything, Everything",Nicola Yoon,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450515891i/18692431.jpg
"Sweet Evil (Sweet, #1)",Wendy Higgins,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337613719i/11808950.jpg
Arrangement in Black and White,Fred Misurella,4.34,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429721247i/22354895.jpg
"Fifty Shades Trilogy (Fifty Shades, #1-3)",E.L. James,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431573483i/13584236.jpg
Les Fleurs du Mal,Charles Baudelaire,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388667125i/203220.jpg
And the Mountains Echoed,Khaled Hosseini,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358190204i/16115612.jpg
The Heart of Aleppo: A Story of the Syrian Civil War,Ammar Habib,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527101321i/40199729.jpg
"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",Michael Scott,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361310229i/17402605.jpg
Rant,Chuck Palahniuk,3.81,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388248283i/22285.jpg
Cujo,Stephen King,3.72,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394208144i/10603.jpg
Needful Things,Stephen King,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315767817i/107291.jpg
"Effortless (Thoughtless, #2)",S.C. Stephens,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364805648i/15842441.jpg
"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342448094i/568645.jpg
"Love, Rosie",Cecelia Ahern,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420732457i/147865.jpg
Villette,Charlotte Brontë,3.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320412741i/31173.jpg
"Magic Bites (Kate Daniels, #1)",Ilona Andrews,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331612872i/38619.jpg
"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355011082i/38980.jpg
"Losing Hope (Hopeless, #2)",Colleen Hoover,4.34,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368348507i/17340050.jpg
"Beautiful Darkness (Caster Chronicles, #2)",Kami Garcia,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327879100i/7842288.jpg
"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519203520i/36336078.jpg
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Judith Viorst,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510014978i/46677.jpg
White Teeth,Zadie Smith,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374739885i/3711.jpg
"Max (Maximum Ride, #5)",James Patterson,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441219978i/3393124.jpg
"El Diablo (The Devil, #1)",M.  Robinson,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471381836i/30201299.jpg
The Tenant of Wildfell Hall,Anne Brontë,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479652419i/337113.jpg
The Octunnumi Fosbit Files Prologue,Trevor Alan Foris,4.31,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525430431i/40034669.jpg
The Silver Linings Playbook,Matthew Quick,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358277412i/13539044.jpg
Stoner,John  Williams,4.31,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320600716i/166997.jpg
Gilead,Marilynne Robinson,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558681761i/68210.jpg
A New Earth: Awakening to Your Life's Purpose,Eckhart Tolle,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388206232i/76334.jpg
Stolen: A Letter to My Captor,Lucy Christopher,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311064295i/6408862.jpg
"The Blue Sword (Damar, #1)",Robin McKinley,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563198223i/407813.jpg
The Pandarus File,Kyle Keyes,4.43,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385942923i/13328554.jpg
Naked in Death (In Death #1),J.D. Robb,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333326143i/479309.jpg
The French Lieutenant's Woman,John Fowles,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466630905i/56034.jpg
The Blue Castle,L.M. Montgomery,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442108651i/95693.jpg
"Wait for You (Wait for You, #1)",Jennifer L. Armentrout,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363819713i/17314430.jpg
Metamorphoses,Ovid,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420818932i/1715.jpg
Just So Stories,Rudyard Kipling,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546075870i/34053.jpg
"Extras (Uglies, #4)",Scott Westerfeld,3.59,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187650i/493456.jpg
"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403402384i/76527.jpg
"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401734230i/13376.jpg
The Sky Is Everywhere,Jandy Nelson,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496659743i/6604794.jpg
"Rapture (Fallen, #4)",Lauren Kate,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362339818i/12716010.jpg
Memoirs of Hadrian,Marguerite Yourcenar,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416448158i/12172.jpg
The Selfish Gene,Richard Dawkins,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366758096i/61535.jpg
"Ink Exchange (Wicked Lovely, #2)",Melissa Marr,3.69,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1275693727i/2321296.jpg
Quo Vadis,Henryk Sienkiewicz,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340709653i/538845.jpg
"Born at Midnight (Shadow Falls, #1)",C.C. Hunter,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546092698i/8705784.jpg
What Is the What,Dave Eggers,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328837457i/4952.jpg
Haunted,Chuck Palahniuk,3.59,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391152326i/22288.jpg
"Iron Kissed (Mercy Thompson, #3)",Patricia Briggs,4.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358229529i/1412138.jpg
"Garden Spells (Waverley Family, #1)",Sarah Addison Allen,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347309330i/1158967.jpg
"Eclipse (Twilight, #3)",Stephenie Meyer,3.69,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361038355i/428263.jpg
The Scopas Factor,Vincent Panettiere,4.3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540608624i/42447688.jpg
Old Yeller,Fred Gipson,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327940112i/130580.jpg
The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473396980i/2612.jpg
"Anne of the Island (Anne of Green Gables, #3)",L.M. Montgomery,4.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435829564i/77392.jpg
The Complete Fairy Tales,Hans Christian Andersen,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385233181i/46306.jpg
"Fall of Giants (The Century Trilogy, #1)",Ken Follett,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470384630i/7315573.jpg
"Tiger's Voyage (The Tiger Saga, #3)",Colleen Houck,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320459742i/7849341.jpg
"Breaking Dawn (Twilight, #4)",Stephenie Meyer,3.69,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039438i/1162543.jpg
"Three Men in a Boat (Three Men, #1)",Jerome K. Jerome,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392791656i/4921.jpg
The Angel's Game (El cementerio de los libros olvidados #2),Carlos Ruiz Zafón,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388330801i/4912857.jpg
Darkness at Noon,Arthur Koestler,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1290053535i/30672.jpg
Fantastic Beasts and Where to Find Them,Newt Scamander,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303738520i/41899.jpg
City of Thieves,David Benioff,4.3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392015757i/1971304.jpg
The Winter of Our Discontent,John Steinbeck,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197029i/4796.jpg
Black Like Me,John Howard Griffin,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311696842i/42603.jpg
"Perdido Street Station (New Crobuzon, #1)",China Miéville,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393537963i/68494.jpg
An American Tragedy,Theodore Dreiser,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309283443i/331319.jpg
Ragtime,E.L. Doctorow,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320531790i/175675.jpg
"Burned (Burned, #1)",Ellen Hopkins,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388719598i/270807.jpg
"An Echo in the Bone (Outlander, #7)",Diana Gabaldon,4.44,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370918297i/2832909.jpg
"The Warded Man (Demon Cycle, #1)",Peter V. Brett,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354571949i/3428935.jpg
The White Tiger,Aravind Adiga,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347754998i/1768603.jpg
The Thief Lord,Cornelia Funke,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327960342i/113304.jpg
"Need (Need, #1)",Carrie Jones,3.71,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436293030i/4070493.jpg
The Satanic Verses,Salman Rushdie,3.71,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281988101i/12781.jpg
"Among the Hidden (Shadow Children, #1)",Margaret Peterson Haddix,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388382796i/227651.jpg
"Impulse (Impulse, #1)",Ellen Hopkins,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427002059i/270805.jpg
"The Diamond Age: Or, A Young Lady's Illustrated Primer",Neal Stephenson,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388180931i/827.jpg
Wintergirls,Laurie Halse Anderson,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346343878i/5152478.jpg
"River God (Ancient Egypt, #1)",Wilbur Smith,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388192405i/429138.jpg
"The Serpent's Shadow (The Kane Chronicles, #3)",Rick Riordan,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366227982i/12893742.jpg
The End of the Affair,Graham Greene,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328010344i/29641.jpg
"Elantris (Elantris, #1)",Brandon Sanderson,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475740953i/68427.jpg
Imajica,Clive Barker,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333844729i/567704.jpg
"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",L.J. Smith,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347454337i/1895792.jpg
Mere Christianity,C.S. Lewis,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531409863i/40792344.jpg
Cheaper by the Dozen,Frank B. Gilbreth Jr.,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348220916i/764903.jpg
If You Give a Mouse a Cookie,Laura Joffe Numeroff,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276046901i/767680.jpg
"The Dead Girls' Dance (The Morganville Vampires, #2)",Rachel Caine,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388182865i/261122.jpg
"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",Laini Taylor,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461353798i/12812550.jpg
Ham on Rye,Charles Bukowski,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388195001i/38501.jpg
China Blues,Ki Longfellow,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331761341i/13530588.jpg
"The Crystal Cave (Arthurian Saga, #1)",Mary  Stewart,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439344566i/82192.jpg
"Guards! Guards! (Discworld, #8; City Watch #1)",Terry Pratchett,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431127356i/64216.jpg
