id,title,year,genre,stars,rating,duration,img_src,YT_link
486,Dead Like Me,2003,"Comedy, Drama, Fantasy","['Callum Blue', 'Jasmine Guy', 'Mandy Patinkin']",7.7,60,"""https://m.media-amazon.com/images/M/MV5BMTE5OTM0NTIzN15BMl5BanBnXkFtZTcwOTQ4MTAwMQ@@.jpg""",cNHDFf1YLlc
487,Reaper,2007,"Adventure, Comedy, Drama","['Tyler Labine', 'Rick Gonzalez', 'Missy Peregrym']",7.6,45,"""https://m.media-amazon.com/images/M/MV5BNDYzMDM1NDkwOF5BMl5BanBnXkFtZTcwMDAyMDU1MQ@@.jpg""",_gtw1wQy2TU
488,Zach Stone Is Gonna Be Famous,2013,Comedy,"['Thomas F. Wilson', 'Kari Coleman', 'Cameron Palatas']",7.5,21,"""https://m.media-amazon.com/images/M/MV5BYWZmOGU3OGMtNGQ2Zi00ZTZmLThjYjAtNDkyOWQwZmJmNGVkXkEyXkFqcGdeQXVyNjc4NDc1OTM@.jpg""",PV0CLBfxYoY
489,The Family,2016,"Drama, Mystery","['Rupert Graves', 'Alison Pill', 'Margot Bingham']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BMTg1MjY4NDU4NV5BMl5BanBnXkFtZTgwNDIzNDMyODE@.jpg""",5UmzR9Xyh_0
490,Frequency,2016,"Drama, Fantasy, Mystery","['Riley Smith', 'Devin Kelley', 'Mekhi Phifer']",7.4,42,"""https://m.media-amazon.com/images/M/MV5BMTU0MTAxNTUzMl5BMl5BanBnXkFtZTgwMTE0NDg4OTE@.jpg""",tlgNuVQw7AA
491,The Loop,2006,Comedy,"['Eric Christian Olsen', 'Mimi Rogers', 'Philip Baker Hall']",7.5,30,"""https://m.media-amazon.com/images/M/MV5BMTUzNjMxNzIxN15BMl5BanBnXkFtZTcwODM3MTczMQ@@.jpg""",1htuNZp82Ck
492,Less Than Perfect,2002,Comedy,"['Zachary Levi', 'Andrea Parker', 'Andy Dick']",7.2,42,"""https://m.media-amazon.com/images/M/MV5BNjU1MjkxMjYzMV5BMl5BanBnXkFtZTcwMzY1NzgwNQ@@.jpg""",HyOCCCbxwMQ
493,Finding Carter,2014,Drama,"['Cynthia Watros', 'Anna Jacoby-Heron', 'Alex Saxon']",7.4,43,"""https://m.media-amazon.com/images/M/MV5BMTk0ODI5MTM0Nl5BMl5BanBnXkFtZTgwNDcyNjc5NjE@.jpg""",DS9Th9Drujg
494,The Tomorrow People,2013,"Action, Drama, Sci-Fi","['Peyton List', 'Luke Mitchell', 'Aaron Yoo']",8.1,45,"""https://m.media-amazon.com/images/M/MV5BMjEyMDA4NjY0Nl5BMl5BanBnXkFtZTgwMDgzNDIxMDE@.jpg""",zDppJEzqg3Y
495,Shut Eye,2016,"Crime, Drama, Fantasy","['KaDee Strickland', 'Angus Sampson', 'David Zayas']",7.7,44,"""https://m.media-amazon.com/images/M/MV5BMjE0ZGQ2YmItMzgwYy00NjEzLWFhNTctODNjZjFlNzhmY2FhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDM1ODc2NzE@.jpg""",x4u7QYjR4ZE
496,BrainDead,2016,"Comedy, Drama, Horror","['Danny Pino', 'Aaron Tveit', 'Tony Shalhoub']",7.7,30,"""https://m.media-amazon.com/images/M/MV5BMTg4MzgzOTAyNl5BMl5BanBnXkFtZTgwNzYxNjg0ODE@.jpg""",SUmJnFFVDes
497,People of Earth,2016,"Comedy, Mystery, Sci-Fi","['Luka Jones', 'Alice Wetterlund', 'Michael Cassidy']",8.2,42,"""https://m.media-amazon.com/images/M/MV5BMTUzMTcxNzg0Nl5BMl5BanBnXkFtZTgwMDIwNzczMDI@.jpg""",nlZCkRi05JQ
498,Graceland,2013,"Action, Crime, Drama","['Aaron Tveit', 'Vanessa Ferlito', 'Manny Montana']",7.2,60,"""https://m.media-amazon.com/images/M/MV5BMTQzNjM5OTc5NV5BMl5BanBnXkFtZTgwMjExMTg5MTE@.jpg""",tq_RcUoOUkI
499,Sneaky Pete,2015,"Crime, Drama","['Marin Ireland', 'Shane McRae', 'Libe Barer']",7.9,21,"""https://m.media-amazon.com/images/M/MV5BMTc2OTExNDE3MF5BMl5BanBnXkFtZTgwMzk2MjU5NzM@.jpg""",KCM-I4j-Rv4
500,A.P. Bio,2018,Comedy,"['Aparna Brielle', 'Nick Peine', 'Jacob Houston']",7.2,22,"""https://m.media-amazon.com/images/M/MV5BOThhNDQ5YjktYTczOS00NjJiLWJmMDMtOWFmMjZkZDdiODYyXkEyXkFqcGdeQXVyODUxOTU0OTg@.jpg""",MVphWg93hSI
501,Battleground,2012,"Comedy, Drama","['Meighan Gerachis', 'Alison Haislip', 'Jay Hayden']",7.8,41,"""https://m.media-amazon.com/images/M/MV5BMTkxMjM5Mzk2M15BMl5BanBnXkFtZTcwNzc3OTk0Nw@@.jpg""",9S6ewwutB8U
502,Fantasy Island,1998,"Adventure, Comedy, Drama","['Mädchen Amick', 'Edward Hibbert', 'Fyvush Finkel']",6.3,60,"""https://m.media-amazon.com/images/M/MV5BM2I1YWU3NjEtMDk4OS00NjgwLTg4NGMtZmFlMTIzMGNmZTVmXkEyXkFqcGdeQXVyMTA4NzkwMDM2.jpg""",a6O30nJ02PU
503,Weird Science,1994,"Comedy, Sci-Fi","['John Asher', 'Vanessa Angel', 'Lee Tergesen']",6.8,30,"""https://m.media-amazon.com/images/M/MV5BNzg2NjEwMjQ2OF5BMl5BanBnXkFtZTgwNjYxNjkwMzE@.jpg""",3UbDMtDSH84
504,Hindsight,2015,"Comedy, Drama","['Sarah Goldberg', 'Craig Horner', 'Nick Clifford']",7.6,30,"""https://m.media-amazon.com/images/M/MV5BMTY2NjU4NTk5MV5BMl5BanBnXkFtZTgwOTI5NTc0MzE@.jpg""",DPYoQQMm7XU
505,Sin City Spectacular,1998,"Comedy, Music","['Teller', 'Andy Dick', 'Catherine Bell']",5.5,60,"""https://m.media-amazon.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135.jpg""",T2Dj6ktPU5c
506,Fired Up,1997,Comedy,"['Leah Remini', 'Mark Feuerstein', 'Jonathan Banks']",6.8,30,"""https://m.media-amazon.com/images/M/MV5BNGFjZTEwYWYtM2YwYy00MWZmLWJmYjMtYjE3YmZkMTIxZTYyXkEyXkFqcGdeQXVyMjg0Mjg1MDM@.jpg""",mm4UjIzHEjA
507,Ned and Stacey,1995,Comedy,"['Debra Messing', 'Greg Germann', 'Nadia Dajani']",7.1,30,"""https://m.media-amazon.com/images/M/MV5BMTk5OTA3ODk2OV5BMl5BanBnXkFtZTcwNTk3NjAzMQ@@.jpg""",-ISz1Ps4qd4
508,Something So Right,1996,Comedy,"['Jere Burns', 'Marnette Patterson', 'Billy L. Sullivan']",7.2,30,"""https://m.media-amazon.com/images/M/MV5BMDhiZjJmZmEtZDFiNy00MzRkLWE0ZWQtNWIwYTQxMWJjYTc5XkEyXkFqcGdeQXVyMjUyNDk2ODc@.jpg""",ZRNOqWBoL9M
509,That's My Bush!,2001,Comedy,"['Carrie Quinn Dolin', 'Kurt Fuller', 'Marcia Wallace']",7.3,30,"""https://m.media-amazon.com/images/M/MV5BMTIzNTE1NDExNF5BMl5BanBnXkFtZTcwMDg0NjczMQ@@.jpg""",Izl9zu6vcNg
510,The Tick,2001,"Action, Comedy, Sci-Fi","['David Burke', 'Liz Vassey', 'Nestor Carbonell']",7.8,23,"""https://m.media-amazon.com/images/M/MV5BYzY4NGY1ZjQtM2JiYS00YmE0LWFkODItZDM1OWIxYjI0NjY5XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg""",Fvzxl0Ed_2Q
511,Roundhouse,1992,"Comedy, Family, Music","['John Crane', 'Seymour Willis Green', 'Micki Duran']",7.1,30,"""https://m.media-amazon.com/images/M/MV5BMzc5N2RiOWItZjI5Yi00NjYxLThjNzUtNTg3NzExMzlkMTdmXkEyXkFqcGdeQXVyMzI5MzExNDE@.jpg""",gWZ4mtZtvww
512,It's Your Move,1984,Comedy,"['Caren Kaye', 'Tricia Cast', 'Ernie Sabella']",8.1,30,"""https://m.media-amazon.com/images/M/MV5BOTcyMjBjZmItMzQxZC00ODFjLWEzY2EtZTg0YWE4NzE2MmFjXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg""",ctd7tdJ8hiI
513,The John Larroquette Show,1993,Comedy,"['Liz Torres', 'Daryl Mitchell', 'Chi McBride']",7.2,30,"""https://m.media-amazon.com/images/M/MV5BMjI2MjMzMjQxNV5BMl5BanBnXkFtZTgwODM3NzQ0MDE@.jpg""",yABfkQBvjpo
514,Dear John,1988,Comedy,"['Jere Burns', 'Jane Carr', 'Isabella Hofmann']",6.8,30,"""https://m.media-amazon.com/images/M/MV5BNjA3MjFlNTMtMGRlZS00ZDJhLWJhMDAtMjA4MTJhYTQ2NGUzXkEyXkFqcGdeQXVyMTYzNTE3NDA@.jpg""",r0fq5dd0C60
515,Working,1997,Comedy,"['Maurice Godin', 'Yvette Freeman', 'Arden Myrin']",7.5,30,"""https://m.media-amazon.com/images/M/MV5BZWExODY4MzUtMGVlYS00OGYxLTkwZDgtYmU4NWFmY2ExYzg4XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg""",gWZ4mtZtvww
516,Jake 2.0,2003,"Drama, Sci-Fi","['Philip Anthony-Rodriguez', 'Judith Scott', 'Keegan Connor Tracy']",6.8,60,"""https://m.media-amazon.com/images/M/MV5BZDc1NThhYmMtYzMwZC00NTkxLWE1ZDgtMzJhOGNhZThkM2FjXkEyXkFqcGdeQXVyMTI2OTM0NzQ@.jpg""",wUJzrLDS1JU
517,Reaper,2007,"Adventure, Comedy, Drama","['Tyler Labine', 'Rick Gonzalez', 'Missy Peregrym']",7.7,45,"""https://m.media-amazon.com/images/M/MV5BNDYzMDM1NDkwOF5BMl5BanBnXkFtZTcwMDAyMDU1MQ@@.jpg""",_gtw1wQy2TU
518,Dexter,2006,"Crime, Drama, Mystery","['Jennifer Carpenter', 'David Zayas', 'James Remar']",8.6,53,"""https://m.media-amazon.com/images/M/MV5BMTM5MjkwMTI0MV5BMl5BanBnXkFtZTcwODQwMTc0OQ@@.jpg""",YQeUmSD1c3g
519,Friends,1994,"Comedy, Romance","['Courteney Cox', 'Lisa Kudrow', 'Matt LeBlanc']",8.9,22,"""https://m.media-amazon.com/images/M/MV5BNDVkYjU0MzctMWRmZi00NTkxLTgwZWEtOWVhYjZlYjllYmU4XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",hDNNmeeJs1Q
520,The Big Bang Theory,2007,"Comedy, Romance","['Jim Parsons', 'Kaley Cuoco', 'Simon Helberg']",8.1,22,"""https://m.media-amazon.com/images/M/MV5BY2FmZTY5YTktOWRlYy00NmIyLWE0ZmQtZDg2YjlmMzczZDZiXkEyXkFqcGdeQXVyNjg4NzAyOTA@.jpg""",WBb3fojgW0Q
521,Mad Men,2007,Drama,"['Elisabeth Moss', 'Vincent Kartheiser', 'January Jones']",8.6,47,"""https://m.media-amazon.com/images/M/MV5BMjMwNzk5Nzg2OV5BMl5BanBnXkFtZTgwMjg1OTk1NDE@.jpg""",xUHlMgJxF30
522,Modern Family,2009,"Comedy, Drama, Romance","['Sofía Vergara', 'Julie Bowen', 'Ty Burrell']",8.4,22,"""https://m.media-amazon.com/images/M/MV5BNzRhNWIxYTEtYjc2NS00YWFlLWFhOGEtMDZiMWM1M2RkNDkyXkEyXkFqcGdeQXVyNjc0MjkzNjc@.jpg""",aogZUDx51vQ
523,Breaking Bad,2008,"Crime, Drama, Thriller","['Aaron Paul', 'Anna Gunn', 'Betsy Brandt']",9.5,49,"""https://m.media-amazon.com/images/M/MV5BMjhiMzgxZTctNDc1Ni00OTIxLTlhMTYtZTA3ZWFkODRkNmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg""",HhesaQXLuRY
524,How I Met Your Mother,2005,"Comedy, Romance","['Jason Segel', 'Cobie Smulders', 'Neil Patrick Harris']",8.3,22,"""https://m.media-amazon.com/images/M/MV5BZWJjMDEzZjUtYWE1Yy00M2ZiLThlMmItODljNTAzODFiMzc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",JlhveYg7h0k
525,Two and a Half Men,2003,"Comedy, Romance","['Ashton Kutcher', 'Angus T. Jones', 'Conchata Ferrell']",7.6,22,"""https://m.media-amazon.com/images/M/MV5BOTI2MjIzN2ItZDg0OS00MTlhLWIzMTMtYWI4ZTA0NGE4NDJlXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",097pUW0L_Xc
526,Grey's Anatomy,2005,"Drama, Romance","['Chandra Wilson', 'James Pickens Jr.', 'Justin Chambers']",8.2,41,"""https://m.media-amazon.com/images/M/MV5BMjgwNGNkZGYtMWQyYS00YjEzLWFmZTctODUzYWMxOWJkNTAzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",q1pcpgREQ5c
527,White Collar,2009,"Comedy, Crime, Drama","['Tim DeKay', 'Willie Garson', 'Tiffani Thiessen']",5.9,40,"""https://m.media-amazon.com/images/M/MV5BNDI5MDgyMTYzNF5BMl5BanBnXkFtZTcwMjAwNzk1Mw@@.jpg""",gIFySyLynAk
528,Joey,2004,"Comedy, Romance","['Paulo Costanzo', 'Drea de Matteo', 'Andrea Anders']",9.1,22,"""https://m.media-amazon.com/images/M/MV5BMTAxNTYzMTQyNDBeQTJeQWpwZ15BbWU3MDk3MTA3MjE@.jpg""",P7Tbp5DY5g4
529,Sherlock,2010,"Crime, Drama, Mystery","['Martin Freeman', 'Una Stubbs', 'Rupert Graves']",8.1,88,"""https://m.media-amazon.com/images/M/MV5BMWY3NTljMjEtYzRiMi00NWM2LTkzNjItZTVmZjE0MTdjMjJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTQ4NTc5OTU@.jpg""",xK7S9mrFWL4
530,Family Guy,1999,"Animation, Comedy","['Alex Borstein', 'Seth Green', 'Mila Kunis']",9.2,22,"""https://m.media-amazon.com/images/M/MV5BODEwZjEzMjAtNjQxMy00Yjc4LWFlMDAtYjhjZTAxNDU3OTg3XkEyXkFqcGdeQXVyOTM2NTM4MjA@.jpg""",cNzmQ3SU56Q
531,The Sopranos,1999,"Crime, Drama","['Lorraine Bracco', 'Edie Falco', 'Michael Imperioli']",7.1,55,"""https://m.media-amazon.com/images/M/MV5BZGJjYzhjYTYtMDBjYy00OWU1LTg5OTYtNmYwOTZmZjE3ZDdhXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg""",u9qpFgAa52U
532,Everybody Loves Raymond,1996,Comedy,"['Patricia Heaton', 'Brad Garrett', 'Doris Roberts']",8.5,22,"""https://m.media-amazon.com/images/M/MV5BMGExOGM4NWEtNDRlYi00MjU4LTk3NzQtOTllYzgxOGYyNWUwXkEyXkFqcGdeQXVyMzU3MTc5OTE@.jpg""",UnCQ1lKj7UA
533,Coupling,2000,"Comedy, Romance","['Gina Bellman', 'Sarah Alexander', 'Kate Isitt']",8.3,30,"""https://m.media-amazon.com/images/M/MV5BMTQzMDk1ODI2M15BMl5BanBnXkFtZTYwNjMyNDk4.jpg""",hstPHM3R1dY
534,Prison Break,2005,"Action, Crime, Drama","['Wentworth Miller', 'Amaury Nolasco', 'Robert Knepper']",8.9,44,"""https://m.media-amazon.com/images/M/MV5BMTg3NTkwNzAxOF5BMl5BanBnXkFtZTcwMjM1NjI5MQ@@.jpg""",AL9zLctDJaU
535,The Office,2005,Comedy,"['Jenna Fischer', 'John Krasinski', 'Rainn Wilson']",8.5,22,"""https://m.media-amazon.com/images/M/MV5BMDNkOTE4NDQtMTNmYi00MWE0LWE4ZTktYTc0NzhhNWIzNzJiXkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg""",jz1omRneAGg
536,Boardwalk Empire,2010,"Crime, Drama, History","['Kelly Macdonald', 'Michael Shannon', 'Shea Whigham']",9.3,55,"""https://m.media-amazon.com/images/M/MV5BYTYxNzc5ZmYtODcyNi00ZWUwLWExNWUtY2Y0YTlhZDBlMGU1XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg""",e6z71l6HQwQ
537,Game of Thrones,2011,"Action, Adventure, Drama","['Peter Dinklage', 'Kit Harington', 'Lena Headey']",8.8,57,"""https://m.media-amazon.com/images/M/MV5BYTRiNDQwYzAtMzVlZS00NTI5LWJjYjUtMzkwNTUzMWMxZTllXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg""",rlR4PJn8b8I
538,Seinfeld,1989,Comedy,"['Julia Louis-Dreyfus', 'Michael Richards', 'Jason Alexander']",8.7,22,"""https://m.media-amazon.com/images/M/MV5BZjZjMzQ2ZmUtZWEyZC00NWJiLWFjM2UtMzhmYzZmZDcxMzllXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",SOsbYJ4CfTA
539,The Simpsons,1989,"Animation, Comedy","['Nancy Cartwright', 'Harry Shearer', 'Julie Kavner']",8.7,22,"""https://m.media-amazon.com/images/M/MV5BYjFkMTlkYWUtZWFhNy00M2FmLThiOTYtYTRiYjVlZWYxNmJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg""",XPG0MqIcby8
540,Arrested Development,2003,Comedy,"['Michael Cera', 'Portia de Rossi', 'Will Arnett']",8.7,22,"""https://m.media-amazon.com/images/M/MV5BNTFlYTE2YTItZmQ1NS00ZWQ5LWI3OGUtYTQzNDMyZmEyYTZjXkEyXkFqcGdeQXVyNDg4NjY5OTQ@.jpg""",vzVhPCMAxWQ
541,Six Feet Under,2001,"Comedy, Drama","['Michael C. Hall', 'Frances Conroy', 'Lauren Ambrose']",9.3,55,"""https://m.media-amazon.com/images/M/MV5BMTQzODk5N2UtYjE4ZC00YWM1LWJkMGYtYmY2NjNjMjIzZDRmXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg""",VT6Fq1ENb8s
542,The Wire,2002,"Crime, Drama, Thriller","['Lance Reddick', 'Sonja Sohn', 'Wendell Pierce']",6.5,59,"""https://m.media-amazon.com/images/M/MV5BZmY5ZDMxODEtNWIwOS00NjdkLTkyMjktNWRjMDhmYjJjN2RmXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",9qK-VGjMr8g
543,The Kumars at No. 42,2001,"Comedy, Talk-Show","['Vincent Ebrahim', 'Indira Joshi', 'Meera Syal']",8.9,30,"""https://m.media-amazon.com/images/M/MV5BMTQ2Nzc2NzcxNV5BMl5BanBnXkFtZTcwMDAyMDEzMQ@@.jpg""",J-0hsywUKdM
544,Sarabhai vs Sarabhai,2004,Comedy,"['Ratna Pathak Shah', 'Sumeet Raghvan', 'Rupali Ganguly']",8.5,30,"""https://m.media-amazon.com/images/M/MV5BNjYxNzBhMmQtZjM4Yy00MGZiLWFmNDAtYmVkZGM0MWNlMTU3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",zokMr-QjnDM
545,Spartacus: Blood and Sand,2010,"Action, Adventure, Biography","['Lucy Lawless', 'Manu Bennett', 'Daniel Feuerriegel']",8.3,55,"""https://m.media-amazon.com/images/M/MV5BZTEwZTM3MzUtMzk3Yy00YWI4LWI1ZTktOTc1MmRjZWM5ZDhmXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg""",2K4z1SjrjLg
546,Homeland,2011,"Crime, Drama, Mystery","['Mandy Patinkin', 'Damian Lewis', 'Rupert Friend']",6.7,55,"""https://m.media-amazon.com/images/M/MV5BYjY2ODA0NjYtMzlkMi00ZjY5LThiNjUtNzZjYzgxNjc0MzQzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",KyFmS3wRPCQ
547,2 Broke Girls,2011,Comedy,"['Beth Behrs', 'Garrett Morris', 'Jonathan Kite']",8.5,22,"""https://m.media-amazon.com/images/M/MV5BMTYxMDA3Mzg5NV5BMl5BanBnXkFtZTgwNDIxOTcwMDI@.jpg""",aUkwxpMVW9M
548,Suits,2011,"Comedy, Drama","['Patrick J. Adams', 'Meghan Markle', 'Sarah Rafferty']",8.6,44,"""https://m.media-amazon.com/images/M/MV5BNmVmMmM5ZmItZDg0OC00NTFiLWIxNzctZjNmYTY5OTU3ZWU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg""",85z53bAebsI
549,Khichdi,2002,Comedy,"['Rajeev Mehta', 'Supriya Pathak', 'Vandana Pathak']",7.9,20,"""https://m.media-amazon.com/images/M/MV5BMjQ2NjM3ODQtNjBjMS00NWVmLTkwNmUtNzMwYjU5MDMxNDM1XkEyXkFqcGdeQXVyNjgxMjk4MzQ@.jpg""",jNycwKEWIXk
550,Kureyon Shin-chan,1992,"Animation, Comedy","['Akiko Yajima', 'Colleen Clinkenbeard', 'Cynthia Cranz']",6.9,30,"""https://m.media-amazon.com/images/M/MV5BODU4NDI0OTItOGJkOS00YWY1LWE0YzMtYjFiOTlmMmZhZDc1XkEyXkFqcGdeQXVyODEzNjM5OTQ@.jpg""",FmpmO6GIGvQ
551,Bakuten shoot beyblade,2001,"Animation, Action, Family","['Alex Hood', 'Gage Knox', 'Daniel DeSanto']",8.7,30,"""https://m.media-amazon.com/images/M/MV5BNGIzNDViMjAtYzYwZS00MzJlLTkyZTUtYzZlOWFkYmEyMTdlXkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg""",AYTUChcz_S4
552,Dragon Ball Z,1996,"Animation, Action, Adventure","['Christopher Sabat', 'Scott McNeil', 'Sean Schemmel']",8.5,24,"""https://m.media-amazon.com/images/M/MV5BNGM5MTEyZDItZWNhOS00NzNkLTgwZTAtNWIzY2IzZmExOWMxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",aOPJ6y3HWII
553,Community,2009,Comedy,"['Danny Pudi', 'Donald Glover', 'Chevy Chase']",8.7,22,"""https://m.media-amazon.com/images/M/MV5BNDQ5NDZiYjktZmFmMy00MjAxLTk1MDktOGZjYTY5YTE1ODdmXkEyXkFqcGdeQXVyNjcwMzEzMTU@.jpg""",sBCE9oIuN24
554,Oz,1997,"Crime, Drama, Thriller","['J.K. Simmons', 'Lee Tergesen', 'Dean Winters']",8.7,55,"""https://m.media-amazon.com/images/M/MV5BOGE0MDgxMGMtY2YyZi00MWU4LWE3MzMtNzAwYjM4YWUxMWVmXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg""",h9_7kF-ctEo
555,House of Cards,2013,Drama,"['Michel Gill', 'Robin Wright', 'Kate Mara']",8.2,51,"""https://m.media-amazon.com/images/M/MV5BODM1MDU2NjY5NF5BMl5BanBnXkFtZTgwMDkxNTcwNjM@.jpg""",SvSkxBYuoQY
556,The Walking Dead,2010,"Drama, Horror, Thriller","['Norman Reedus', 'Melissa McBride', 'Danai Gurira']",8.6,44,"""https://m.media-amazon.com/images/M/MV5BYTUwOTM3ZGUtMDZiNy00M2I3LWI1ZWEtYzhhNGMyZjI3MjBmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",sfAc2U20uyg
557,Doctor Who,2005,"Adventure, Drama, Family","['Peter Capaldi', 'Pearl Mackie', 'Matt Smith']",8.3,45,"""https://m.media-amazon.com/images/M/MV5BZWJhYjFmZDEtNTVlYy00NGExLWJhZWItNTAxODY5YTc3MDFmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",MLn1IuAyKaI
558,Scrubs,2001,"Comedy, Drama","['Donald Faison', 'Sarah Chalke', 'John C. McGinley']",8.5,22,"""https://m.media-amazon.com/images/M/MV5BODE1MGVjZjMtODc5My00ODBjLTg0NWItMDllNTNlM2Y3ZGYyXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",NULL
559,Mr. Bean,1990,"Comedy, Family","['Robin Driscoll', 'Matilda Ziegler', 'Matthew Ashforde']",8.1,350,"""https://m.media-amazon.com/images/M/MV5BOGNjZTRlNDctNGI0Yi00YmFkLTljMmQtMjQ1ZjdiNmU5YTc0XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",hSxLUd8aly4
560,That '70s Show,1998,"Comedy, Romance","['Laura Prepon', 'Mila Kunis', 'Danny Masterson']",8.3,22,"""https://m.media-amazon.com/images/M/MV5BN2RkZGE0MjAtZGVkOS00MzVhLTg0OWItZTc4OGRjOTQ1ZTM4XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",b1za7d3KvHw
561,Lost,2004,"Adventure, Drama, Fantasy","['Josh Holloway', 'Yunjin Kim', 'Evangeline Lilly']",8.6,44,"""https://m.media-amazon.com/images/M/MV5BNzhlY2E5NDUtYjJjYy00ODg3LWFkZWQtYTVmMzU4ZWZmOWJkXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",KTu8iDynwNc
562,Sons of Anarchy,2008,"Crime, Drama, Thriller","['Katey Sagal', 'Mark Boone Junior', 'Kim Coates']",8.5,45,"""https://m.media-amazon.com/images/M/MV5BMTEyODg2NzkwMDBeQTJeQWpwZ15BbWU4MDQwODI3MzIx.jpg""",ia4cggzpqYQ
563,Samurai Jack,2001,"Animation, Action, Adventure","['Mako', 'Kevin Michael Richardson', 'Jeff Bennett']",7.6,25,"""https://m.media-amazon.com/images/M/MV5BZWQ2MDNiNTItYmM3ZS00MmI4LWFlMDQtOGVhYzlhZmZkNzI0L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg""",VSrv_n4tw7w
564,Arrow,2012,"Action, Adventure, Crime","['Katie Cassidy', 'David Ramsey', 'Susanna Thompson']",8.4,42,"""https://m.media-amazon.com/images/M/MV5BMTI0NTMwMDgtYTMzZC00YmJhLTg4NzMtMTc1NjI4MWY4NmQ4XkEyXkFqcGdeQXVyNTY3MTYzOTA@.jpg""",XQS7JkQmlx8
565,Kaun Banega Crorepati?,2000,Game-Show,"['Shah Rukh Khan', 'Deepika Padukone', 'Kapil Sharma']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BM2ViY2E2YzItM2I1NS00YTNmLWE4ODYtNDBmNjBlYzUxMDA0XkEyXkFqcGdeQXVyNTE0MDc0NTM@.jpg""",a9H7y86k9sw
566,Man vs. Wild,2006,"Adventure, Reality-TV","['Will Ferrell', 'Sean Lacoste', 'Joe Rest']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BOGVkNDlhMTQtMDUxZC00MTc2LTkyOTgtMDczYjdlMjI1YTg4XkEyXkFqcGdeQXVyNTg3NDkzMzM@.jpg""",oa6N7agxizw
567,Criminal Minds,2005,"Crime, Drama, Mystery","['Kirsten Vangsness', 'A.J. Cook', 'Joe Mantegna']",8.2,42,"""https://m.media-amazon.com/images/M/MV5BNGE2ZmFkZTYtNjRiOS00ZjE3LThjOWMtZTViZjRmNDFjNTQwXkEyXkFqcGdeQXVyNjg4NzAyOTA@.jpg""",ZDApmAegCkg
568,Breaking Bad,2008,"Crime, Drama, Thriller","['Aaron Paul', 'Anna Gunn', 'Betsy Brandt']",9.5,49,"""https://m.media-amazon.com/images/M/MV5BMjhiMzgxZTctNDc1Ni00OTIxLTlhMTYtZTA3ZWFkODRkNmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg""",HhesaQXLuRY
569,The Wire,2002,"Crime, Drama, Thriller","['Lance Reddick', 'Sonja Sohn', 'Wendell Pierce']",9.3,59,"""https://m.media-amazon.com/images/M/MV5BZmY5ZDMxODEtNWIwOS00NjdkLTkyMjktNWRjMDhmYjJjN2RmXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",9qK-VGjMr8g
570,I Love Lucy,1951,"Comedy, Family","['Desi Arnaz', 'Vivian Vance', 'William Frawley']",8.4,30,"""https://m.media-amazon.com/images/M/MV5BNDhhN2Y1NzMtNGVlZS00MTNjLWIxN2ItYzJiN2ZhMTc2OGIwXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",gO7HicngsLw
