id,title,author,rating,img_src,genre
1987,Trucking in English,Carolyn Steele,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353513639i/16163336.jpg,Travel
1988,Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam,Andrew X. Pham,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587874773i/4370.jpg,Travel
1989,"The World At Large (Carpe Diem, book 1)",Adam E. Mehaffey,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421933497i/24640125.jpg,Travel
1990,Between the Woods and the Water,Patrick Leigh Fermor,4.3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320564549i/293207.jpg,Travel
1991,The God Complex,Chris Titus,3.48,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327139102i/12279098.jpg,Travel
1992,Kilimanjaro: One Man's Quest to Go Over the Hill,M.G. Edwards,3.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333809228i/13582448.jpg,Travel
1993,Two Years Before the Mast: A Sailor's Life at Sea,Richard Henry Dana Jr.,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173843539i/335397.jpg,Travel
1994,Illegal,John  Dennehy,4.34,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501691079i/35894887.jpg,Travel
1995,Undress Me in the Temple of Heaven,Susan Jane Gilman,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344264501i/4757303.jpg,Travel
1996,A Year in the World: Journeys of a Passionate Traveller,Frances Mayes,3.59,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320524098i/127672.jpg,Travel
1997,Pole to Pole,Michael Palin,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1180820830i/1080286.jpg,Travel
1998,A Yank Back to England: The Prodigal Tourist Returns,Denis Lipman,3.61,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348813186i/6591144.jpg,Travel
1999,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924891i/5137.jpg,Travel
2000,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408925996i/45546.jpg,Travel
2001,Motoring with Mohammed: Journeys to Yemen and the Red Sea,Eric Hansen,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403175566i/334212.jpg,Travel
2002,Last Chance to See,Douglas Adams,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867839i/8696.jpg,Travel
2003,Video Night in Kathmandu and Other Reports from the Not-So-Far East,Pico Iyer,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320403832i/131107.jpg,Travel
2004,The Age of Kali: Indian Travels & Encounters,William Dalrymple,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446286327i/186538.jpg,Travel
2005,Foreigner in My Own Backyard,Travis Casey,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407676714i/22889746.jpg,Travel
2006,The Art of Travel,Alain de Botton,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388262692i/23422.jpg,Travel
2007,What Am I Doing Here?,Bruce Chatwin,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349073864i/79908.jpg,Travel
2008,A Walk Across America,Peter Jenkins,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442192805i/122781.jpg,Travel
2009,"French Lessons: Adventures with Knife, Fork, and Corkscrew",Peter Mayle,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385095238i/40183.jpg,Travel
2010,A Fortune-Teller Told Me: Earthbound Travels in the Far East,Tiziano Terzani,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349041484i/326931.jpg,Travel
2011,French Illusions: My Story as an American Au Pair in the Loire Valley (Book 1),Linda Kovic-Skow,3.7,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353532607i/16163867.jpg,Travel
2012,Baghdad Without a Map and Other Misadventures in Arabia,Tony Horwitz,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168030064i/29446.jpg,Travel
2013,"Going Solo (Roald Dahl's Autobiography, #2)",Roald Dahl,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391620175i/6678.jpg,Travel
2014,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320531983i/6289283.jpg,Travel
2015,The Worst Journey in the World,Apsley Cherry-Garrard,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388224063i/48503.jpg,Travel
2016,Country Driving: A Journey Through China from Farm to Factory,Peter Hessler,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564999953i/6945572.jpg,Travel
2017,The Lost Girls: Three Friends. Four Continents. One Unconventional Detour Around the World.,Jennifer Baggett,3.73,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348964417i/7074717.jpg,Travel
2018,McCarthy's Bar: A Journey of Discovery in Ireland,Pete McCarthy,3.8,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433253401i/12502.jpg,Travel
2019,Honeymoon in Purdah: An Iranian Journey,Alison Wearing,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315596764i/110104.jpg,Travel
2020,The City of Falling Angels,John Berendt,3.54,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388406783i/12786.jpg,Travel
2021,Imperium,Ryszard Kapuściński,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170533405i/59659.jpg,Travel
2022,Black Lamb and Grey Falcon,Rebecca West,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388190495i/12880.jpg,Travel
2023,Living In Italy: Hilarious Expat Adventures - How To Survive The Good Life,Stef Smulders,3.71,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476259764i/32572055.jpg,Travel
2024,King of the Mekong,Damian Magnay,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399206929i/22037391.jpg,Travel
2025,Honeymoon with My Brother,Franz Wisner,3.51,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440368998i/116967.jpg,Travel
2026,"Mayflower: A Story of Courage, Community, and War",Nathaniel Philbrick,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474488130i/4820.jpg,Travel
2027,On Mexican Time: A New Life In San Miguel,Tony Cohan,3.71,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348035399i/331429.jpg,Travel
2028,Almost French: Love and a New Life in Paris,Sarah Turnbull,3.7,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441921862i/331695.jpg,Travel
2029,Istanbul: Memories and the City,Orhan Pamuk,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388290334i/11690.jpg,Travel
2030,In Xanadu: A Quest,William Dalrymple,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171869042i/124431.jpg,Travel
2031,Sahara,Michael Palin,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312018526i/35062.jpg,Travel
2032,Shadow of the Silk Road,Colin Thubron,3.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347606860i/701596.jpg,Travel
2033,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417980460i/9013.jpg,Travel
2034,A Cook's Tour: Global Adventures in Extreme Cuisines,Anthony Bourdain,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347785592i/86856.jpg,Travel
2035,Around the World in 80 Days: Companion to the PBS Series,Michael Palin,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389668702i/221304.jpg,Travel
2036,Chasing the Devil: The Search for Africa's Fighting Spirit,Tim Butcher,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1310975260i/7940583.jpg,Travel
2037,Long Way Down,Ewan McGregor,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364691187i/845322.jpg,Travel
2038,The Road to Oxiana,Robert Byron,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387735316i/860183.jpg,Travel
2039,No Mercy: A Journey to the Heart of the Congo,Redmond O'Hanlon,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391088764i/281111.jpg,Travel
2040,Ghosts of Spain: Travels Through Spain and its Silent Past,Giles Tremlett,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312051297i/94797.jpg,Travel
2041,China: Portrait of a People,Tom  Carter,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330815622i/4447653.jpg,Travel
2042,Toujours Provence,Peter Mayle,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411874268i/44255.jpg,Travel
2043,The Exploration of the Colorado River and Its Canyons,John Wesley Powell,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922853i/236793.jpg,Travel
2044,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442073946i/9755.jpg,Travel
2045,The Lost Heart of Asia,Colin Thubron,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174355868i/386402.jpg,Travel
2046,Pies and Prejudice: In Search of the North,Stuart Maconie,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328876567i/765768.jpg,Travel
2047,Nature Writings: The Story of My Boyhood and Youth / My First Summer in the Sierra / The Mountains of California / Stickeen / Essays,John Muir,4.3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388176801i/238708.jpg,Travel
2048,The Wrong Way Home,Peter   Moore,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320392840i/390824.jpg,Travel
2049,Venice,Jan Morris,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348951331i/953994.jpg,Travel
2050,Stephen Fry in America,Stephen Fry,3.78,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328037423i/2604700.jpg,Travel
2051,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,Simon Winchester,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924190i/25015.jpg,Travel
2052,"One Brit, One Bike, One Big Country",John McKay,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349004509i/9407149.jpg,Travel
2053,My Journey to Lhasa: The Classic Story of the Only Western Woman Who Succeeded in Entering the Forbidden City,Alexandra David-Néel,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348552103i/463297.jpg,Travel
2054,The Log from the Sea of Cortez,John Steinbeck,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347101321i/4803.jpg,Travel
2055,In Siberia,Colin Thubron,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463255261i/544339.jpg,Travel
2056,An Unexpected Light: Travels in Afghanistan,Jason Elliot,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311991366i/161712.jpg,Travel
2057,Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe,Laurence Bergreen,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260858004i/174354.jpg,Travel
2058,Terra Incognita: Travels in Antarctica,Sara Wheeler,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320429680i/395112.jpg,Travel
2059,Extraordinary Dreams of an Ireland Traveler,"Rosemary ""Mamie"" Adkins",4.6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341185329i/15731812.jpg,Travel
2060,Railonama,Anupama Sharma,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405883706i/22748948.jpg,Travel
2061,Last Chance to See: In the Footsteps of Douglas Adams,Mark Carwardine,4.4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347399860i/6105931.jpg,Travel
2062,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320487318i/3398625.jpg,Travel
2063,When a Crocodile Eats the Sun: A Memoir of Africa,Peter Godwin,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344268027i/144214.jpg,Travel
2064,Pagan Holiday: On the Trail of Ancient Roman Tourists,Tony Perrottet,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320489609i/173393.jpg,Travel
2065,"Don't Tell Mum I Work on the Rigs, She Thinks I'm a Piano Player in a Whorehouse",Paul Carter,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1179026808i/866847.jpg,Travel
2066,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,3.61,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397751318i/7603.jpg,Travel
2067,Roughing It,Mark Twain,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390961697i/38747.jpg,Travel
2068,Iron and Silk,Mark Salzman,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1324472922i/685391.jpg,Travel
2069,Travels in a Thin Country: A Journey Through Chile,Sara Wheeler,3.57,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320421122i/769209.jpg,Travel
2070,Ghost Rider: Travels on the Healing Road,Neil Peart,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389827989i/129356.jpg,Travel
2071,The Blue Nile,Alan Moorehead,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348528278i/618802.jpg,Travel
2072,The Blind Masseuse: A Traveler's Memoir from Costa Rica to Cambodia,Alden Jones,3.81,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370983864i/17885409.jpg,Travel
2073,Unsavory Elements: Stories of Foreigners on the Loose in China,Tom  Carter,3.69,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370983189i/18051654.jpg,Travel
2074,God's Middle Finger: Into the Lawless Heart of the Sierra Madre,Richard Grant,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348189471i/2736567.jpg,Travel
2075,A House in the Sky,Amanda Lindhout,4.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370379455i/18039963.jpg,Travel
2076,Passage to Juneau: A Sea and Its Meanings,Jonathan Raban,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403188261i/258812.jpg,Travel
2077,"The Good Girl's Guide to Getting Lost: A Memoir of Three Continents, Two Friends, and One Unexpected Adventure",Rachel Friedman,3.8,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320522613i/9514649.jpg,Travel
2078,Full Tilt: Ireland to India with a Bicycle,Dervla Murphy,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340739633i/163921.jpg,Travel
2079,Desert Solitaire,Edward Abbey,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399583343i/214614.jpg,Travel
2080,"Extra Virgin (Italy series, #1)",Annie Hawes,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348131522i/701965.jpg,Travel
2081,A Time For Tea: Travels Through China and India in Search of Tea,Jason Goodwin,3.62,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337344279i/75731.jpg,Travel
2082,Miles from Nowhere,Barbara Savage,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347475385i/343994.jpg,Travel
2083,The Valleys of the Assassins: and Other Persian Travels,Freya Stark,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320470869i/108629.jpg,Travel
2084,Pyongyang: A Journey in North Korea,Guy Delisle,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327884533i/80834.jpg,Travel
2085,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388462711i/4806.jpg,Travel
2086,No Touch Monkey!: And Other Travel Lessons Learned Too Late,Ayun Halliday,3.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328746758i/147657.jpg,Travel
2087,Hunting Mister Heartbreak: A Discovery of America,Jonathan Raban,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924072i/258811.jpg,Travel
2088,Playing the Moldovans at Tennis,Tony Hawks,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311996089i/994023.jpg,Travel
